,name,year,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats
2264,0,2012,120000,1,1,1,2,22.9,1248.0,74.0,5.0
2265,9,2012,64000,1,1,1,1,16.52,1991.0,123.7,5.0
2266,0,2013,120000,1,1,1,1,23.2,1248.0,73.94,5.0
2267,4,2012,85000,1,1,1,1,21.43,1364.0,87.2,5.0
2268,0,2012,50000,2,1,1,1,20.92,998.0,67.1,5.0
2269,0,2009,59000,2,1,1,2,19.7,796.0,46.3,5.0
2270,9,2012,98000,1,1,1,1,25.44,936.0,57.6,5.0
2271,6,2015,140000,1,1,1,2,20.45,1461.0,83.8,5.0
2272,3,2017,50000,2,1,1,1,18.9,1197.0,81.86,5.0
2273,4,2015,40000,1,1,1,1,23.59,1364.0,67.04,5.0
2274,2,2014,90000,1,1,1,1,26.0,1498.0,98.6,5.0
2275,7,2014,117000,1,1,1,3,15.1,2179.0,140.0,7.0
2276,2,2014,90000,1,1,1,1,26.0,1498.0,98.6,5.0
2277,9,2010,70000,2,1,1,1,16.0,995.0,63.0,5.0
2278,9,2009,230000,1,1,1,2,13.58,2499.0,72.4,9.0
2279,0,2010,155000,2,1,1,2,15.5,1586.0,103.3,5.0
2280,8,2015,60000,1,1,1,2,13.49,2179.0,138.03,5.0
2281,7,2016,110000,2,1,1,1,18.15,1198.0,82.0,6.0
2282,8,2010,120000,1,1,1,1,17.0,1405.0,71.0,5.0
2283,3,2011,100000,1,1,1,2,22.32,1582.0,126.32,5.0
2284,9,2010,40000,2,1,1,2,18.6,1199.0,79.4,5.0
2285,8,2012,110000,1,1,1,2,21.12,1248.0,88.8,5.0
2286,0,2011,92500,2,1,1,2,20.92,998.0,67.1,5.0
2287,0,2017,20000,2,1,1,1,24.7,796.0,47.3,5.0
2288,6,2019,15000,2,1,1,1,25.17,799.0,53.3,5.0
2289,7,2019,14000,1,1,1,1,16.5,1493.0,70.0,7.0
2290,10,2016,35000,2,1,1,1,22.7,799.0,53.64,5.0
2291,0,2017,32000,2,1,1,2,23.95,998.0,67.05,5.0
2292,0,2013,90000,4,1,1,1,26.6,998.0,58.16,5.0
2293,0,2018,35000,2,1,1,1,22.0,1197.0,81.8,5.0
2294,0,2017,32500,1,1,1,2,28.4,1248.0,74.02,5.0
2295,0,2019,14000,2,1,2,1,23.95,998.0,67.05,5.0
2296,9,2014,70000,1,1,1,3,25.44,936.0,56.3,5.0
2297,3,2019,20000,2,1,2,1,17.0,1591.0,121.3,5.0
2298,0,2011,300000,3,1,1,1,26.2,998.0,58.2,5.0
2299,0,2015,100000,1,1,1,1,25.2,1248.0,74.0,5.0
2300,7,2015,64800,1,1,1,1,15.1,2179.0,140.0,7.0
2301,7,2017,90000,1,1,1,1,16.5,1493.0,70.0,7.0
2302,3,2014,80000,2,1,1,1,19.1,1197.0,82.0,5.0
2303,3,2015,248000,1,1,1,1,24.8,1396.0,88.7,5.0
2304,4,2014,60000,1,1,1,2,12.99,2494.0,100.6,7.0
2305,4,2005,120000,1,1,1,1,12.8,2494.0,102.0,8.0
2306,3,2015,120000,1,1,1,1,22.7,1582.0,126.2,5.0
2307,0,2010,66444,3,1,1,1,26.2,998.0,58.2,5.0
2308,0,2016,86000,1,1,1,1,24.3,1248.0,88.5,5.0
2309,17,2012,90000,1,1,1,1,21.64,1461.0,84.8,5.0
2310,2,2007,218463,2,1,2,1,12.9,1799.0,130.0,5.0
2311,4,2012,153000,1,1,1,1,12.8,2494.0,102.0,8.0
2312,7,2014,70000,1,1,1,2,16.55,2498.0,105.0,6.0
2313,3,2015,60000,1,1,1,1,24.0,1120.0,70.0,5.0
2314,2,2015,50000,2,1,1,1,18.0,1198.0,86.7,5.0
2315,10,2015,20000,2,1,1,1,20.63,1198.0,67.0,5.0
2316,9,2014,35000,2,1,1,1,18.2,1199.0,82.4,5.0
2317,3,2017,20000,2,1,1,1,18.9,1197.0,81.86,5.0
2318,9,2013,70000,1,1,1,1,22.1,1248.0,76.9,5.0
2319,15,2018,53000,1,1,1,1,20.14,1498.0,88.0,5.0
2320,2,2018,60000,1,1,1,1,25.6,1498.0,97.9,5.0
2321,3,2018,70000,2,1,1,1,20.3,998.0,68.05,5.0
2322,3,2019,4000,2,1,1,1,20.3,1086.0,68.0,5.0
2323,3,2012,103000,2,1,1,1,20.36,1197.0,78.9,5.0
2324,3,2017,20000,1,1,1,1,24.0,1186.0,73.97,5.0
2325,0,2013,77000,1,1,1,1,22.9,1248.0,74.0,5.0
2326,15,2012,90000,1,1,1,1,20.54,1598.0,103.6,5.0
2327,3,2013,87185,1,1,1,2,22.32,1582.0,126.3,5.0
2328,0,2003,167000,2,1,1,2,18.9,998.0,67.1,5.0
2329,3,2016,77000,1,1,1,1,22.54,1396.0,88.73,5.0
2330,3,2014,110000,1,1,1,2,24.8,1396.0,88.7,5.0
2331,5,2011,120000,1,1,1,2,17.8,1399.0,68.0,5.0
2332,3,2011,170000,4,1,1,1,11.88,1086.0,62.1,5.0
2333,3,2012,100000,1,1,1,2,22.32,1582.0,126.32,5.0
2334,9,2007,40000,2,1,1,2,18.0,995.0,62.0,5.0
2335,8,2007,50000,1,1,1,1,17.88,1396.0,52.8,5.0
2336,4,2015,125000,1,1,1,1,23.59,1364.0,67.05,5.0
2337,0,2011,137000,4,1,1,1,26.2,998.0,58.2,5.0
2338,7,2019,18000,1,1,1,1,15.1,2179.0,152.87,7.0
2339,3,2015,30000,2,1,1,1,18.9,1197.0,82.0,5.0
2340,25,2009,55000,2,1,1,1,14.6,1368.0,88.7,5.0
2341,4,2020,40000,2,1,2,1,10.75,2694.0,163.7,8.0
2342,0,2013,80000,2,1,1,2,22.74,796.0,47.3,5.0
2343,0,2018,30000,2,1,1,1,21.4,1197.0,83.1,5.0
2344,0,2017,3564,2,1,1,1,23.95,998.0,67.05,5.0
2345,0,2015,80000,1,1,1,1,26.59,1248.0,74.0,5.0
2346,26,2018,13000,1,1,1,1,17.0,2200.0,139.01,7.0
2347,8,2012,120000,1,1,1,1,25.0,1396.0,69.0,5.0
2348,9,2011,90000,2,1,1,1,18.6,1199.0,79.4,5.0
2349,3,2011,50000,2,1,1,3,17.92,1086.0,62.1,5.0
2350,8,2010,42000,1,1,1,1,23.03,1396.0,69.0,5.0
2351,0,2016,17000,2,1,2,1,23.1,998.0,67.04,5.0
2352,0,2018,40000,2,1,2,1,22.0,1197.0,81.8,5.0
2353,8,2009,137000,1,1,1,2,17.0,1405.0,70.0,5.0
2354,6,2018,20000,2,1,1,1,25.17,799.0,53.3,5.0
2355,3,2020,70000,2,1,1,2,18.9,1197.0,81.86,5.0
2356,0,2011,48756,2,1,1,2,15.5,1586.0,103.3,5.0
2357,4,2015,30000,1,1,2,2,12.55,2982.0,168.5,7.0
2358,3,2016,110000,1,1,1,1,24.4,1120.0,71.0,5.0
2359,5,2014,80322,1,2,1,1,17.8,1399.0,67.0,5.0
2360,7,2015,35000,1,1,1,1,15.4,1997.0,120.0,7.0
2361,0,2012,70000,1,1,1,2,21.5,1248.0,88.8,5.0
2362,2,2015,120000,1,1,1,2,24.5,1498.0,98.6,7.0
2363,8,2015,60000,1,1,1,1,14.0,2179.0,138.1,7.0
2364,7,2010,97000,1,1,2,2,11.79,2179.0,120.0,8.0
2365,7,2011,100000,1,1,1,2,13.0,2489.0,95.0,8.0
2366,3,2015,36000,2,1,1,1,17.19,1197.0,81.86,5.0
2367,3,2019,27000,1,1,1,1,21.38,1396.0,88.7,5.0
2368,0,2014,50000,1,1,1,1,23.4,1248.0,74.0,5.0
2369,0,2020,15000,2,1,1,1,15.37,1196.0,73.0,5.0
2370,0,2013,60000,2,1,1,2,22.74,796.0,47.3,5.0
2371,0,2018,120000,1,1,1,1,28.4,1248.0,74.02,5.0
2372,0,2013,60000,2,1,1,2,22.74,796.0,47.3,5.0
2373,7,2013,173000,1,1,1,1,12.05,2179.0,120.0,7.0
2374,0,2016,60000,2,1,1,2,22.74,796.0,47.3,5.0
2375,3,2008,70000,2,1,1,3,19.81,1086.0,68.05,5.0
2376,0,2018,25000,2,1,1,1,20.73,1373.0,91.1,5.0
2377,7,2019,30000,1,1,1,1,15.96,2523.0,62.1,7.0
2378,0,2017,35000,2,1,1,1,24.7,796.0,47.3,5.0
2379,7,2017,100000,1,1,1,2,16.5,1493.0,70.0,7.0
2380,3,2017,31000,2,1,1,2,21.1,814.0,55.2,5.0
2381,4,2015,80000,1,1,2,2,12.55,2982.0,168.5,7.0
2382,3,2016,40000,2,1,1,1,18.9,1197.0,82.0,5.0
2383,12,2017,10000,1,1,2,2,17.9,2143.0,136.0,5.0
2384,12,2013,50000,1,1,2,1,11.74,2987.0,254.8,5.0
2385,5,2008,60000,2,1,1,2,15.3,1596.0,99.6,5.0
2386,4,2007,210000,1,1,1,2,12.8,2494.0,102.0,8.0
2387,16,2009,60000,1,1,2,2,16.07,1995.0,181.0,5.0
2388,15,2011,110000,1,1,1,2,20.54,1598.0,103.6,5.0
2389,0,2017,35000,2,1,1,1,17.5,1373.0,91.1,7.0
2390,0,2017,35000,2,1,1,1,21.4,1197.0,83.1,5.0
2391,0,2016,20000,2,1,1,1,23.95,998.0,67.05,5.0
2392,7,2016,54000,1,1,2,1,16.0,1997.0,140.0,7.0
2393,3,2015,60000,2,1,1,1,18.6,1197.0,81.83,5.0
2394,0,2014,10300,2,1,1,1,22.74,796.0,47.3,5.0
2395,3,2015,50000,1,1,2,1,17.01,1582.0,126.2,5.0
2396,0,2019,3000,2,1,1,1,21.01,1197.0,81.8,5.0
2397,15,2019,5000,2,1,1,1,18.78,999.0,75.0,5.0
2398,0,2018,13000,2,1,1,1,21.4,1197.0,83.1,5.0
2399,5,2015,30000,2,1,2,1,15.63,1499.0,110.4,5.0
2400,16,2007,60000,1,1,2,2,14.49,2993.0,258.0,5.0
2401,9,2010,100000,2,1,1,2,18.0,995.0,62.0,5.0
2402,0,2016,40000,2,1,1,1,22.74,796.0,47.3,5.0
2403,3,2013,15000,2,1,1,1,0.0,1086.0,62.1,5.0
2404,3,2017,50000,2,1,1,2,18.6,1197.0,81.83,5.0
2405,3,2017,80000,1,1,1,1,21.19,1396.0,88.73,5.0
2406,7,2017,50000,1,1,2,1,18.49,1493.0,100.0,7.0
2407,0,2017,30000,4,1,1,1,21.94,1196.0,61.7,5.0
2408,4,2012,125000,1,1,1,2,21.43,1364.0,87.2,5.0
2409,3,2012,110000,2,1,1,1,19.81,1086.0,68.05,5.0
2410,0,2013,30000,1,1,1,2,20.77,1248.0,88.76,7.0
2411,0,2014,148000,1,1,1,2,20.77,1248.0,88.8,7.0
2412,7,2016,35000,1,1,1,1,18.49,1493.0,100.0,7.0
2413,3,2016,80000,2,1,1,2,18.9,1197.0,82.0,5.0
2414,0,2005,110000,2,1,1,1,18.9,998.0,67.1,5.0
2415,8,2012,95000,1,1,1,2,19.4,1405.0,70.0,5.0
2416,2,2015,25000,1,1,1,1,25.8,1498.0,98.6,5.0
2417,0,2011,80000,4,1,1,1,26.3,998.0,67.1,5.0
2418,8,2014,60000,1,1,1,2,23.0,1248.0,88.7,5.0
2419,1,2013,100000,2,1,1,1,15.0,1598.0,105.0,5.0
2420,10,2016,50000,2,1,1,1,19.44,1198.0,67.0,7.0
2421,3,2017,31000,1,1,1,1,25.4,1186.0,73.97,5.0
2422,0,2017,120000,1,1,1,1,26.59,1248.0,74.0,5.0
2423,0,2012,105000,1,1,1,2,19.3,1248.0,73.9,5.0
2424,0,2016,120000,1,1,1,1,24.52,1248.0,88.5,7.0
2425,0,2012,60000,1,1,1,1,22.9,1248.0,74.0,5.0
2426,0,2020,15000,2,1,1,1,23.26,1197.0,88.5,5.0
2427,0,2013,150000,2,1,1,2,18.6,1197.0,85.8,5.0
2428,2,2018,93000,1,1,1,1,27.4,1498.0,98.63,5.0
2429,3,2017,42000,2,1,1,2,19.81,1086.0,68.05,5.0
2430,3,2008,80000,2,1,1,2,17.92,1086.0,62.1,5.0
2431,3,2010,90000,2,1,1,1,17.92,1086.0,62.1,5.0
2432,0,2019,6500,1,1,2,1,24.3,1248.0,88.5,5.0
2433,0,2018,60000,1,1,1,1,27.39,1248.0,74.0,5.0
2434,0,2016,110000,2,1,1,1,23.95,998.0,67.05,5.0
2435,8,2015,60000,4,1,1,2,23.7,1193.0,55.23,5.0
2436,0,2019,60000,1,1,1,1,25.1,1248.0,88.5,5.0
2437,0,2013,170000,1,1,1,3,20.77,1248.0,88.76,7.0
2438,0,2004,220000,2,1,1,2,16.1,796.0,37.0,4.0
2439,0,2012,80000,2,1,1,1,22.74,796.0,47.3,5.0
2440,3,2013,57000,2,1,1,1,21.1,814.0,55.2,5.0
2441,3,2014,100000,2,1,1,1,19.81,1086.0,68.05,5.0
2442,3,2015,40000,2,1,1,1,17.01,1591.0,121.3,5.0
2443,0,2014,40000,2,1,1,1,22.74,796.0,47.3,5.0
2444,0,2018,50000,4,1,1,1,26.6,998.0,58.16,5.0
2445,3,2014,90000,2,1,1,2,18.9,1197.0,82.0,5.0
2446,7,2012,86000,1,1,1,1,14.0,2498.0,112.0,8.0
2447,8,2009,15000,2,1,1,1,26.0,624.0,35.0,4.0
2448,7,2017,70000,1,1,1,2,15.96,2523.0,62.1,7.0
2449,5,2013,120000,2,1,1,1,14.09,1596.0,99.6,5.0
2450,0,2014,80000,2,1,1,2,23.95,998.0,67.05,5.0
2451,8,2014,80000,1,1,1,2,19.09,1405.0,69.01,5.0
2452,3,2017,50000,2,1,1,1,21.1,814.0,55.2,5.0
2453,0,2009,100000,2,1,1,1,19.7,796.0,46.3,5.0
2454,3,2011,80000,1,1,1,1,22.32,1582.0,126.32,5.0
2455,8,2010,108957,1,1,1,1,13.93,2179.0,138.0,7.0
2456,8,2017,68000,2,1,1,2,23.84,1199.0,84.0,5.0
2457,7,2015,65000,1,1,1,1,15.96,2523.0,62.1,7.0
2458,7,2015,110000,1,1,1,2,14.02,2179.0,118.3,8.0
2459,7,2012,50000,1,1,1,1,12.2,2498.0,112.0,8.0
2460,0,2008,100000,2,1,1,3,18.9,1061.0,67.0,5.0
2461,0,2008,80000,2,1,1,2,16.1,796.0,37.0,4.0
2462,0,2008,80000,2,1,1,3,19.7,796.0,46.3,5.0
2463,8,2015,120000,1,1,1,2,19.1,1405.0,70.0,5.0
2464,5,2012,150000,1,1,1,1,20.0,1399.0,68.0,5.0
2465,3,2017,20000,2,1,1,1,18.6,1197.0,81.83,5.0
2466,8,2009,80000,1,1,1,2,17.0,1405.0,70.0,5.0
2467,2,2015,93000,1,1,1,2,24.5,1498.0,98.6,7.0
2468,0,2015,134000,1,1,1,1,25.2,1248.0,74.0,5.0
2469,3,2013,90000,2,1,1,2,18.5,1197.0,82.85,5.0
2470,0,2007,60000,2,1,1,1,16.6,1197.0,85.0,5.0
2471,7,2010,120000,1,1,1,2,14.0,2489.0,95.0,8.0
2472,11,2017,30000,1,1,1,1,17.1,1956.0,170.0,5.0
2473,3,2017,22200,1,1,1,1,22.54,1396.0,88.73,5.0
2474,3,2018,6000,2,1,1,1,18.9,1197.0,81.86,5.0
2475,0,2016,32000,2,1,1,1,20.4,1197.0,81.8,5.0
2476,6,2016,90000,2,1,1,1,25.17,799.0,53.3,5.0
2477,0,2017,78000,1,1,1,3,28.09,1248.0,88.5,5.0
2478,2,2017,12000,2,1,1,1,17.5,1199.0,88.7,5.0
2479,6,2016,120000,1,1,1,1,19.87,1461.0,83.8,5.0
2480,0,2015,40000,1,1,1,1,24.52,1248.0,88.5,7.0
2481,2,2008,110000,2,1,1,2,17.7,1497.0,78.0,5.0
2482,4,2007,260000,1,1,1,3,12.8,2494.0,102.0,7.0
2483,0,2011,10000,2,1,1,1,19.7,796.0,46.3,5.0
2484,8,2012,12000,2,1,1,1,16.84,1193.0,64.4,5.0
2485,9,2011,60000,2,1,1,1,18.6,1199.0,79.4,5.0
2486,6,2016,41000,2,1,1,1,25.17,799.0,53.3,5.0
2487,0,2018,25000,2,1,1,1,16.8,796.0,34.2,8.0
2488,3,2015,30000,2,1,1,1,19.1,1197.0,82.0,5.0
2489,2,2018,50000,1,1,1,1,25.8,1498.0,98.6,5.0
2490,0,2018,10000,2,1,1,1,20.89,1197.0,81.8,5.0
2491,7,2017,40000,1,1,1,1,16.5,1493.0,70.0,7.0
2492,7,2012,120000,1,1,1,1,12.05,2179.0,120.0,8.0
2493,0,2017,40000,1,1,1,1,26.59,1248.0,74.0,5.0
2494,6,2016,80000,1,1,1,1,19.72,1461.0,108.45,5.0
2495,0,2001,42108,2,1,1,1,16.1,796.0,37.0,4.0
2496,5,2017,70000,1,1,1,2,25.83,1498.0,99.0,5.0
2497,0,2009,150000,1,1,1,3,21.1,1248.0,73.9,5.0
2498,8,2007,100000,1,1,1,3,16.1,1405.0,70.0,5.0
2499,0,2017,79000,1,2,1,1,25.47,1248.0,88.5,7.0
2500,4,2015,91000,1,2,2,2,12.55,2982.0,168.5,7.0
2501,0,2018,50000,1,2,1,1,24.3,1248.0,88.5,5.0
2502,0,2016,81000,1,2,1,2,28.09,1248.0,88.5,5.0
2503,19,2014,51000,1,1,2,1,14.74,2993.0,270.9,5.0
2504,16,2018,27000,1,2,2,1,17.05,1995.0,184.0,5.0
2505,14,2018,26000,1,2,2,1,15.73,1968.0,174.33,5.0
2506,16,2018,17100,1,2,2,1,22.48,1995.0,187.74,5.0
2507,9,2013,56000,1,2,1,1,22.1,1248.0,74.0,5.0
2508,2,2013,60000,1,2,1,2,24.7,1498.0,98.63,5.0
2509,11,2019,22000,2,2,2,1,16.0,1368.0,160.0,5.0
2510,2,2017,30000,2,2,2,1,15.4,1497.0,117.3,7.0
2511,15,2015,43001,1,2,1,1,22.27,1498.0,108.6,5.0
2512,0,2015,60000,1,2,1,1,25.47,1248.0,88.5,7.0
2513,0,2019,9000,2,2,2,1,21.63,998.0,67.04,5.0
2514,8,2014,65000,1,2,1,1,19.09,1405.0,69.01,5.0
2515,4,2014,95000,1,2,1,1,12.99,2494.0,100.6,8.0
2516,5,2013,62000,1,2,1,1,13.1,2499.0,141.0,7.0
2517,22,2016,48000,1,2,2,1,9.0,1984.0,181.0,5.0
2518,3,2015,72000,1,2,2,1,17.01,1582.0,126.2,5.0
2519,3,2017,35000,1,1,1,3,22.0,1582.0,126.2,5.0
2520,6,2013,100600,1,1,1,3,20.46,1461.0,83.8,5.0
2521,0,2013,105000,1,1,1,3,23.4,1248.0,74.0,5.0
2522,7,2017,90000,1,1,1,1,15.4,2179.0,120.0,7.0
2523,7,2016,92385,1,1,1,1,15.96,2523.0,62.1,7.0
2524,8,2015,25000,2,1,1,1,25.4,624.0,37.5,4.0
2525,0,2010,60000,2,1,1,2,21.1,1197.0,85.8,5.0
2526,0,2012,100000,2,1,1,2,18.5,1197.0,85.8,5.0
2527,3,2006,25000,2,1,1,3,13.0,1795.0,127.0,5.0
2528,3,2016,120000,1,1,1,1,22.54,1396.0,88.73,5.0
2529,25,2014,185000,1,1,1,3,19.5,1248.0,75.0,5.0
2530,15,2011,134000,1,1,1,2,22.07,1199.0,73.9,5.0
2531,5,2014,120000,1,1,1,3,20.0,1399.0,68.05,5.0
2532,3,2018,120000,2,1,1,1,18.9,1197.0,81.86,5.0
2533,7,2014,165000,1,1,1,2,15.1,2179.0,140.0,7.0
2534,0,2016,120000,1,1,1,3,23.2,1248.0,73.94,5.0
2535,3,2011,89000,1,1,1,1,23.0,1396.0,90.0,5.0
2536,7,2009,120000,1,1,1,3,19.2,1461.0,65.0,5.0
2537,3,2006,120000,2,1,2,1,13.1,1795.0,127.0,5.0
2538,2,2013,50000,1,1,1,1,25.8,1498.0,98.6,5.0
2539,0,2018,15000,2,1,1,1,24.7,796.0,47.3,5.0
2540,3,2019,13000,2,1,1,1,18.9,1197.0,81.86,5.0
2541,4,2010,240000,1,1,1,1,11.5,2982.0,171.0,7.0
2542,11,2017,45000,1,1,1,1,16.3,1956.0,170.0,5.0
2543,0,2018,28000,2,1,2,1,21.21,1197.0,81.8,5.0
2544,0,2017,70000,1,1,1,1,28.4,1248.0,74.02,5.0
2545,7,2011,116000,1,1,1,1,14.0,2498.0,112.0,7.0
2546,3,2014,90000,2,1,1,1,21.1,814.0,55.2,5.0
2547,8,2010,120000,1,1,1,2,17.0,1405.0,71.0,5.0
2548,22,2013,72500,1,1,2,2,23.3,1984.0,150.0,5.0
2549,15,2013,120000,1,1,1,2,20.54,1598.0,103.6,5.0
2550,7,2014,120000,1,1,1,1,15.1,2179.0,140.0,7.0
2551,3,2014,83000,1,1,1,2,22.54,1396.0,88.73,5.0
2552,5,2003,40000,2,1,1,3,14.2,1597.0,92.0,5.0
2553,4,2018,46000,1,1,1,1,14.24,2755.0,174.5,7.0
2554,4,2015,137000,1,1,1,1,12.99,2494.0,100.6,7.0
2555,0,2017,25000,2,1,1,2,24.7,796.0,47.3,5.0
2556,3,2018,50000,1,1,1,1,24.0,1186.0,73.97,5.0
2557,0,2012,60000,2,1,1,1,19.0,998.0,66.1,5.0
2558,0,2000,100000,2,1,1,2,16.1,796.0,37.0,4.0
2559,7,2011,105000,1,1,1,2,19.2,1461.0,65.0,5.0
2560,0,2015,20000,2,1,1,1,23.95,998.0,67.05,5.0
2561,0,2016,50000,1,1,1,1,24.52,1248.0,88.5,7.0
2562,0,2015,120000,1,1,1,2,26.21,1248.0,88.5,5.0
2563,0,2017,70000,1,1,1,1,27.39,1248.0,74.0,5.0
2564,17,2017,90000,1,1,1,2,22.71,1461.0,84.8,5.0
2565,8,2018,75000,2,1,1,1,20.3,1199.0,84.0,5.0
2566,9,2011,82500,1,1,1,2,16.52,1991.0,123.7,5.0
2567,2,2014,110000,1,1,1,1,25.8,1498.0,98.6,5.0
2568,3,2019,20000,1,1,1,1,24.0,1396.0,88.76,5.0
2569,2,2009,110000,2,1,1,3,17.0,1497.0,118.0,5.0
2570,13,2008,100000,1,1,1,1,14.8,1998.0,68.0,5.0
2571,0,2017,52000,2,1,1,1,21.63,998.0,67.0,5.0
2572,0,2017,90000,1,1,1,1,24.3,1248.0,88.5,5.0
2573,15,2012,90000,1,1,1,1,20.54,1598.0,103.6,5.0
2574,3,2013,53000,1,1,1,2,21.9,1396.0,88.76,5.0
2575,8,2012,180000,1,1,1,1,18.4,1248.0,75.0,5.0
2576,0,2013,53000,1,1,1,1,22.9,1248.0,74.0,5.0
2577,0,2011,50600,2,1,1,1,19.7,796.0,46.3,5.0
2578,5,2015,50000,2,1,1,1,15.85,1499.0,110.4,5.0
2579,0,2013,52000,2,2,1,1,24.7,796.0,47.3,5.0
2580,7,2018,15000,1,1,1,1,15.1,2179.0,152.87,7.0
2581,7,2015,50000,1,1,2,2,16.0,2179.0,140.0,7.0
2582,2,2014,56000,1,1,1,2,25.1,1498.0,98.6,5.0
2583,5,2018,82000,1,1,1,1,25.83,1498.0,99.0,5.0
2584,3,2014,121000,2,2,1,1,19.1,1197.0,82.0,5.0
2585,7,2012,101903,1,1,1,2,12.05,2179.0,120.0,8.0
2586,0,2018,120000,1,1,1,1,23.4,1248.0,74.0,5.0
2587,5,2010,85568,1,2,1,1,18.5,1399.0,68.0,5.0
2588,0,2019,10000,2,1,2,1,21.4,1197.0,83.1,5.0
2589,3,2014,10000,2,1,1,1,20.3,998.0,68.05,5.0
2590,3,2007,60000,2,1,1,4,17.92,1086.0,62.1,5.0
2591,7,2011,80000,1,1,1,2,13.5,2179.0,115.0,5.0
2592,0,2019,10000,2,1,1,1,21.21,1197.0,81.8,5.0
2593,7,2014,60000,1,1,1,1,15.96,2523.0,62.1,7.0
2594,12,2014,42000,2,1,2,1,11.9,1595.0,120.7,5.0
2595,9,2014,50000,1,1,1,4,18.2,1248.0,73.8,8.0
2596,0,2018,11500,2,1,1,1,23.95,998.0,67.05,5.0
2597,3,2019,15000,1,1,1,1,22.1,1396.0,88.7,5.0
2598,0,2015,32000,1,1,1,1,26.59,1248.0,74.0,5.0
2599,0,2011,50000,2,1,1,1,18.6,1197.0,85.8,5.0
2600,16,2020,5000,1,1,2,1,13.38,2993.0,265.0,7.0
2601,0,2017,10000,2,1,1,1,15.37,1196.0,73.0,5.0
2602,0,2019,15000,1,1,1,1,25.1,1248.0,88.5,5.0
2603,0,2012,100000,2,1,1,1,19.1,1197.0,85.8,5.0
2604,4,2016,25000,1,1,1,2,13.68,2393.0,147.8,7.0
2605,0,2013,70000,1,1,1,2,23.4,1248.0,74.0,5.0
2606,2,2013,32000,2,1,1,1,16.8,1497.0,116.3,5.0
2607,8,2018,35000,2,1,1,2,23.84,1199.0,84.0,5.0
2608,0,2019,50000,1,1,1,1,24.3,1248.0,88.5,5.0
2609,7,2005,100000,1,1,1,2,13.6,2523.0,63.0,7.0
2610,2,2019,3100,2,1,2,1,18.2,1199.0,88.7,5.0
2611,1,2013,60000,2,1,2,1,13.7,1798.0,157.75,5.0
2612,0,2013,170000,1,1,1,1,22.9,1248.0,74.0,5.0
2613,8,2011,50000,1,1,1,2,17.0,1405.0,71.0,5.0
2614,4,2008,120000,1,1,1,2,12.8,2494.0,102.0,8.0
2615,3,2015,20000,2,1,1,1,19.1,1197.0,82.0,5.0
2616,3,2015,10000,2,1,1,1,18.9,1197.0,82.0,5.0
2617,0,2011,120000,1,1,1,1,21.5,1248.0,88.8,5.0
2618,3,2018,25000,2,1,1,1,18.9,1197.0,81.86,5.0
2619,5,2014,130000,1,1,1,2,22.77,1498.0,98.59,5.0
2620,7,2013,40000,1,1,1,1,17.21,1493.0,100.0,7.0
2621,7,2016,60000,1,1,1,1,18.06,2523.0,63.0,7.0
2622,1,2012,70000,1,1,1,3,20.86,1199.0,75.0,5.0
2623,0,2020,1000,2,1,2,1,21.21,1197.0,81.8,5.0
2624,1,2019,10000,2,1,2,1,14.84,1598.0,103.2,5.0
2625,5,2010,47000,2,1,1,1,15.3,1596.0,101.0,5.0
2626,0,2019,18000,2,1,1,1,21.21,1197.0,81.8,5.0
2627,0,2016,60000,2,1,1,1,20.85,1197.0,83.14,5.0
2628,6,2018,20000,2,1,1,1,23.01,999.0,67.0,5.0
2629,5,2017,60000,2,1,1,1,18.16,1196.0,86.8,5.0
2630,7,2018,25000,1,1,1,1,15.1,2179.0,152.87,7.0
2631,3,2014,52000,2,1,1,1,19.1,1197.0,81.86,5.0
2632,0,2006,44000,2,1,1,1,19.7,796.0,46.3,5.0
2633,15,2011,17000,2,1,1,1,16.47,1198.0,73.9,5.0
2634,2,2009,35000,2,1,1,1,17.0,1497.0,118.0,5.0
2635,4,2011,120000,1,1,1,3,11.5,2982.0,171.0,7.0
2636,3,2015,100000,2,1,1,1,18.6,1197.0,81.83,5.0
2637,4,2014,300000,1,1,1,2,12.99,2494.0,100.6,7.0
2638,7,2017,90000,1,1,1,1,16.5,1493.0,70.0,7.0
2639,3,2017,186000,1,1,1,1,19.67,1582.0,126.2,5.0
2640,0,2014,79000,1,1,1,2,20.77,1248.0,88.76,7.0
2641,4,2010,120000,1,1,1,1,12.8,2494.0,102.0,7.0
2642,6,2016,59300,2,1,1,1,25.17,799.0,53.3,5.0
2643,7,2014,120000,1,1,1,1,15.4,2523.0,75.0,7.0
2644,8,2015,60000,1,1,1,1,22.95,1248.0,74.0,5.0
2645,15,2012,60000,2,1,1,3,15.04,1598.0,103.6,5.0
2646,5,2010,80000,2,1,1,2,15.6,1196.0,70.0,5.0
2647,0,2019,11500,2,1,1,1,21.21,1197.0,81.8,5.0
2648,3,2012,56000,2,1,1,1,21.1,814.0,55.2,5.0
2649,2,2016,68000,1,1,1,1,27.3,1498.0,98.6,5.0
2650,8,2019,25000,2,1,1,1,23.84,1199.0,84.0,5.0
2651,8,2018,25000,2,1,1,1,23.84,1199.0,84.0,5.0
2652,17,2014,100000,2,1,1,1,19.49,1198.0,67.04,5.0
